amount0,amount1,sqrtPriceX96,liquidity,tick,block,logIndex
-275882364,147571713098888863,1829648298846128217517606071520994,1602168445681988236,200956,25600484,30
-271439435,145196299822173913,1829655457347571417947129778839900,1602168445681988236,200956,25600496,185
4716390518,-2507580850697762231,1829531456014445566705067366006211,1602168445681988236,200954,25600607,39
40297500,-21423656665489843,1829530396602149364151298084214699,1602168445681988236,200954,25600688,264
10191071331,-5417157924566259022,1829262514988596378234001571966909,1602168445681988236,200951,25600758,163
25032497744,-13299523395866067883,1828604845812917777907401684905495,1602168445681988236,200944,25600760,20
18154267364,-9639205424247742044,1828128511173750606312786578082417,1613206211358835346,200939,25600761,15
9199827764,-4882836231198259374,1827888704173422944879120382354806,1613206211358835346,200936,25600762,22
2789254106,-1480151937551994229,1827816010603668217710095913010273,1613206211358835346,200936,25600790,55
7192424,-3816595536785138,1827815823162131413232572376742662,1613206211358835346,200936,25600803,18
6740536266,-3576461623169370148,1827640175138517732910713863984279,1613206211358835346,200934,25600838,40
3719978054,-1973489085687181197,1827543252678822236656321861178838,1613206211358835346,200933,25600840,12
12499677669,-6629682826014099569,1827217654138065914167226609434624,1613206211358835346,200929,25600843,58
5575567681,-2956454066462479274,1827072456071263067740246075338298,1613206211358835346,200927,25600845,42
10859277356,-5756801401839446703,1826789726688115517271883606123403,1613206211358835346,200924,25600850,15
1067589214,-565862198223880377,1826761935930873268996571375786887,1613206211358835346,200924,25600860,72
102710,-54438849333694,1826761933257259708789350303194845,1613206211358835346,200924,25600919,141
2836319710,-1503271857724487964,1826688104216552882921211356779106,1613206211358835346,200923,25600957,37
3755228559,-1990113881554281083,1826590365275976361793525989493577,1613206211358835346,200922,25600961,25
173217,-91792658869878,1826590360767833730459800660369614,1613206211358835346,200922,25600962,62
2032291100,-1076940360242749185,1826537469819808175299597663490275,1613206211358835346,200922,25600962,156
2900583465,-1536952979943965230,1826461986623912708160446501731242,1613206211358835346,200921,25600963,116
8670884122,-4593746234009491777,1826236377479455702810651715630629,1613206211358835346,200918,25600964,25
12055334242,-6384908058848987728,1825922800374580174224046783954326,1613206211358835346,200915,25600972,19
17378594006,-9200426608787797713,1825470946861105534778506801067223,1613206211358835346,200910,25600973,18
18167635157,-9613286890307728255,1824998816856473330566627736226025,1613206211358835346,200905,25600974,15
18588660066,-9830924014128864370,1824515998206276890687012815578817,1613206211358835346,200899,25600975,12
3040213079,-1607372649520287928,1824437056543022378232055455824243,1613206211358835346,200899,25600976,110
687992,-363728330380204,1824437038679511149787629934442384,1613206211358835346,200899,25600979,353
11827633479,-6251993423739949431,1824129989309426620371438069292760,1613206211358835346,200895,25601004,18
8756259178,-4627133799498645141,1823902740427008091706925828192502,1613206211358835346,200893,25601006,21
13923282976,-7355208193653990845,1823541509713916419460479961681469,1613206211358835346,200889,25601007,8
3654282568,-1929953520880949594,1823446725383109425959489317432240,1613206211358835346,200888,25601008,48
