amount0,amount1,sqrtPriceX96,liquidity,tick,block,logIndex
-200500000,59079708568040647,1357968631602052331446668904616701,1261628782681745307,194993,21504225,394
-13125068469,3868157729940499515,1358210816650748889795370364036650,1261628782681745307,194996,21504306,356
-10025000,2955047623098512,1358211001666046213715619755918600,1261628782681745307,194996,21504319,147
-836665438,246624903726560680,1358226442831709259175110082425228,1261628782681745307,194996,21504323,193
-824735948,243113921683202022,1358241664175065018153278182732756,1261628782681745307,194997,21504325,298
-1002500000,295522170835620372,1358260166794743827959637237143401,1261628782681745307,194997,21504329,39
-708970116,208998763564194806,1358273252190755353474930813794915,1261628782681745307,194997,21504331,399
-571621792,168512500000000000,1358283802745016000584539732701892,1261628782681745307,194997,21504335,179
-56685787,16710953687336079,1358284849016501055996968936023712,1261628782681745307,194997,21504339,616
-99953662,29466373366328696,1358286693903800609073018708769100,1261628782681745307,194997,21504341,59
-559501428,164942688240581702,1358297020952430112861580002259501,1261628782681745307,194997,21504345,269
-497630291,146705000000000000,1358306206140845264462886590484399,1261628782681745307,194998,21504375,180
-998120223,294259023757669200,1358324629674985701141609430369912,1261628782681745307,194998,21504383,230
-15087784,4448139423119544,1358324908172642210577273293182891,1261628782681745307,194998,21504401,57
-976863132,288000000000000000,1358342939829801568889371022699749,1261628782681745307,194998,21504434,164
-1416648724,417671718815303000,1358369090222991976702455867078685,1261628782681745307,194999,21504435,333
-24999379302,7372983245867521704,1358776606944156433831606449548222,1461845555876233333,195005,21504443,49
-1996472468,589000000000000000,1358808433419512000084417348861579,1461845555876233333,195005,21504447,381
-44063702,13000000000000000,1358809135871429864874377521511958,1461845555876233333,195005,21504491,730
-1019488516,300780809249915888,1358825388491146366949102871939740,1461845555876233333,195005,21504493,123
-1393596900,411166054025549458,1358847605751393378107471676065994,1461845555876233333,195006,21504497,385
-3389187136,1000000000000000000,1358901640514306054258254187633664,1461845555876233333,195006,21504497,411
-1050353887,309929359906753306,1358918387473788293150546349898163,1461845555876233333,195007,21504501,97
-700643656,206744130553209267,1358929558843866323178884284156178,1461845555876233333,195007,21504515,514
-2794756387,824703359286183385,1358974121494358639675426037279775,1461845555876233333,195007,21504519,242
-13552607991,4000000000000000000,1359190260546009344278556083550457,1461845555876233333,195011,21504523,745
-6221860,1836650191203052,1359190359788966979456741092995334,1461845555876233333,195011,21504524,143
-7974034,2353880510067360,1359190486980342265715696130001848,1461845555876233333,195011,21504548,145
