timestamp,open,high,low,close
1784880960,1891.73,1892.79,1891.73,1892.79
1784881020,1892.78,1893.22,1892.6,1892.6
1784881080,1892.61,1893.14,1891.65,1891.65
1784881140,1891.62,1891.62,1891.15,1891.22
1784881200,1891.22,1891.69,1890.74,1890.74
1784881260,1890.75,1890.75,1889.4,1889.41
1784881320,1889.49,1889.88,1888.49,1888.49
1784881380,1888.49,1888.5,1887.47,1887.81
1784881440,1887.8,1887.8,1886.85,1886.85
1784881500,1886.85,1887.04,1885.15,1885.87
1784881560,1885.82,1887.65,1885.68,1887.46
1784881620,1887.46,1888.35,1887.46,1888.32
1784881680,1888.32,1888.36,1888.31,1888.31
1784881740,1888.16,1889.1,1888.15,1888.92
1784881800,1888.93,1889.76,1888.93,1889.41
1784881860,1889.41,1890.53,1889.41,1890.43
1784881920,1890.43,1890.77,1889.84,1890.51
1784881980,1890.48,1890.48,1890.01,1890.31
1784882040,1890.36,1890.36,1890.31,1890.32
1784882100,1890.31,1890.31,1889.37,1889.37
1784882160,1889.33,1889.73,1888.66,1889.73
1784882220,1889.81,1890.68,1889.48,1890.66
1784882280,1890.56,1890.96,1890.56,1890.96
1784882340,1890.96,1891.33,1890.81,1890.95
1784882400,1890.96,1891.15,1890.96,1891.07
1784882460,1891.07,1891.18,1890.63,1890.99
1784882520,1891.01,1891.28,1890.86,1890.97
1784882580,1890.98,1891.1,1890.72,1890.99
1784882640,1891.03,1891.56,1891.03,1891.55
1784882700,1891.55,1891.55,1890.86,1890.86
1784882760,1890.86,1890.86,1890.21,1890.21
1784882820,1890.21,1890.63,1890.21,1890.29
1784882880,1890.28,1890.28,1889.97,1889.97
1784882940,1889.98,1890.64,1889.98,1890.64
1784883000,1890.64,1890.64,1890.0,1890.0
1784883060,1889.94,1889.94,1888.73,1888.83
1784883120,1888.83,1888.83,1888.59,1888.59
1784883180,1888.6,1888.93,1887.93,1887.93
1784883240,1887.88,1888.39,1887.68,1888.03
1784883300,1888.02,1888.1,1888.01,1888.01
1784883360,1888.02,1888.19,1887.47,1887.47
1784883420,1887.74,1888.32,1887.61,1888.32
1784883480,1888.32,1888.33,1887.3,1887.3
1784883540,1887.21,1887.21,1886.77,1887.0
1784883600,1887.0,1887.42,1886.98,1887.42
1784883660,1887.43,1887.64,1886.59,1887.64
1784883720,1887.65,1887.86,1887.14,1887.81
1784883780,1887.8,1887.8,1887.4,1887.78
1784883840,1887.78,1887.78,1885.38,1885.76
1784883900,1885.76,1885.96,1883.98,1884.41
1784883960,1884.41,1885.21,1883.31,1883.31
1784884020,1883.32,1884.58,1881.45,1882.48
1784884080,1882.48,1883.75,1882.33,1883.42
1784884140,1883.43,1884.42,1883.43,1884.33
1784884200,1884.3,1884.3,1882.76,1883.61
1784884260,1883.57,1883.86,1882.56,1883.77
1784884320,1883.76,1883.86,1883.1,1883.34
1784884380,1883.38,1883.62,1883.26,1883.31
1784884440,1883.31,1883.31,1880.98,1881.55
1784884500,1881.55,1882.11,1877.28,1878.59
1784884560,1878.59,1880.82,1878.59,1880.82
1784884620,1880.81,1881.11,1880.24,1880.8
1784884680,1880.8,1880.8,1880.23,1880.6
1784884740,1880.59,1880.9,1879.21,1880.8
1784884800,1880.8,1881.97,1880.8,1880.97
1784884860,1880.91,1881.22,1880.46,1880.8
1784884920,1880.76,1880.86,1879.49,1880.05
1784884980,1880.06,1881.64,1880.06,1881.34
1784885040,1881.35,1881.35,1880.37,1880.37
1784885100,1880.36,1882.48,1880.36,1882.34
1784885160,1882.35,1882.98,1882.35,1882.35
1784885220,1882.33,1882.33,1881.9,1881.9
1784885280,1881.86,1881.97,1881.27,1881.54
1784885340,1881.54,1882.04,1881.35,1881.42
1784885400,1881.43,1882.07,1881.35,1881.97
1784885460,1881.92,1881.92,1880.87,1881.27
1784885520,1881.28,1882.65,1881.28,1881.46
1784885580,1881.46,1881.65,1881.08,1881.65
1784885640,1881.5,1881.63,1880.57,1881.63
1784885700,1881.65,1882.76,1881.65,1881.98
1784885760,1881.98,1883.17,1881.98,1883.17
1784885820,1883.18,1883.61,1882.72,1883.61
1784885880,1883.63,1883.89,1882.46,1882.46
1784885940,1882.46,1883.89,1882.45,1883.89
1784886000,1883.88,1885.66,1883.88,1885.05
1784886060,1885.02,1885.1,1884.19,1884.31
1784886120,1884.31,1885.13,1884.31,1884.76
1784886180,1884.72,1885.09,1884.65,1884.85
1784886240,1884.81,1885.04,1884.5,1884.5
1784886300,1884.5,1885.14,1884.49,1885.14
1784886360,1885.22,1886.67,1885.22,1886.42
1784886420,1886.41,1886.41,1885.12,1885.19
1784886480,1885.2,1885.2,1884.49,1884.54
1784886540,1884.54,1884.8,1884.22,1884.22
1784886600,1884.22,1884.73,1883.94,1884.73
1784886660,1884.73,1886.06,1884.73,1885.85
1784886720,1885.85,1887.11,1885.85,1887.03
1784886780,1887.03,1887.29,1886.76,1887.07
1784886840,1887.07,1887.44,1887.07,1887.12
1784886900,1887.08,1887.21,1886.83,1887.21
1784886960,1887.23,1887.23,1886.61,1886.85
1784887020,1886.9,1886.9,1886.11,1886.53
1784887080,1886.37,1886.44,1886.36,1886.36
1784887140,1886.36,1886.76,1885.91,1886.76
1784887200,1886.78,1887.39,1885.91,1887.19
1784887260,1887.18,1887.18,1885.7,1885.71
1784887320,1885.87,1886.32,1885.49,1886.22
1784887380,1886.31,1886.72,1885.51,1886.14
1784887440,1886.15,1886.74,1885.94,1886.22
1784887500,1886.18,1886.18,1885.21,1885.21
1784887560,1885.22,1885.71,1885.11,1885.11
1784887620,1885.11,1885.71,1885.05,1885.05
1784887680,1885.0,1885.0,1884.57,1884.62
1784887740,1884.61,1884.61,1884.02,1884.03
1784887800,1884.03,1884.87,1884.03,1884.71
1784887860,1884.71,1884.71,1884.28,1884.28
1784887920,1884.24,1884.24,1882.33,1882.9
1784887980,1882.89,1882.89,1881.61,1881.62
1784888040,1881.61,1882.59,1881.5,1882.12
1784888100,1882.08,1883.34,1881.75,1883.33
1784888160,1883.34,1883.34,1882.65,1882.89
1784888220,1882.9,1882.9,1881.28,1881.34
1784888280,1881.39,1881.82,1881.27,1881.27
1784888340,1881.27,1881.43,1880.87,1881.36
1784888400,1881.37,1882.27,1881.0,1882.02
1784888460,1882.01,1882.95,1881.58,1882.91
1784888520,1882.95,1884.03,1882.95,1883.93
1784888580,1883.93,1884.87,1883.83,1884.75
1784888640,1884.75,1884.75,1883.99,1883.99
1784888700,1883.98,1883.98,1883.09,1883.61
1784888760,1883.61,1884.82,1883.61,1884.55
1784888820,1884.56,1884.6,1884.12,1884.6
1784888880,1884.65,1884.87,1884.64,1884.87
1784888940,1884.94,1884.94,1883.97,1884.04
1784889000,1884.04,1885.24,1884.04,1884.56
1784889060,1884.4,1885.27,1884.4,1885.11
1784889120,1885.21,1885.23,1884.78,1884.96
1784889180,1884.97,1885.52,1884.87,1884.87
1784889240,1884.73,1884.95,1883.88,1883.88
1784889300,1883.84,1883.97,1883.05,1883.97
1784889360,1883.97,1884.84,1883.97,1884.84
1784889420,1884.9,1885.07,1884.89,1885.06
1784889480,1885.06,1885.42,1884.73,1885.42
1784889540,1885.42,1885.42,1883.68,1883.68
1784889600,1883.68,1883.68,1882.92,1882.92
1784889660,1882.9,1884.23,1882.9,1884.22
1784889720,1884.21,1884.24,1884.21,1884.23
1784889780,1884.23,1884.23,1883.55,1883.76
1784889840,1883.76,1883.91,1883.05,1883.05
1784889900,1883.05,1883.41,1882.25,1882.89
1784889960,1882.94,1883.8,1882.94,1883.77
1784890020,1883.66,1883.8,1883.61,1883.75
1784890080,1883.75,1884.03,1883.44,1884.03
1784890140,1884.03,1884.03,1883.49,1883.71
1784890200,1883.7,1883.7,1882.68,1882.73
1784890260,1882.8,1883.81,1882.43,1882.43
1784890320,1882.42,1882.42,1881.6,1881.87
1784890380,1881.87,1881.87,1879.92,1880.15
1784890440,1880.25,1880.94,1879.17,1880.52
1784890500,1880.5,1881.84,1880.29,1881.83
1784890560,1881.83,1882.33,1881.7,1882.33
1784890620,1882.32,1882.32,1881.79,1881.79
1784890680,1881.79,1882.49,1881.79,1882.49
1784890740,1882.53,1882.67,1882.25,1882.66
1784890800,1882.66,1882.79,1880.58,1881.0
1784890860,1881.01,1881.36,1880.74,1880.88
1784890920,1880.85,1881.62,1880.29,1881.42
1784890980,1881.42,1882.43,1881.25,1882.43
1784891040,1882.43,1882.43,1881.33,1881.72
1784891100,1881.78,1883.15,1881.78,1883.15
1784891160,1883.15,1883.15,1882.1,1882.51
1784891220,1882.51,1883.1,1882.34,1882.34
1784891280,1882.34,1882.4,1881.75,1881.75
1784891340,1881.75,1881.75,1880.04,1880.16
1784891400,1880.15,1880.15,1878.78,1879.19
1784891460,1879.2,1880.37,1879.19,1880.28
1784891520,1880.36,1881.35,1880.36,1881.35
1784891580,1881.35,1881.82,1881.35,1881.82
1784891640,1881.82,1881.82,1880.04,1880.04
1784891700,1879.97,1882.12,1879.97,1882.12
1784891760,1882.16,1882.16,1881.39,1881.65
1784891820,1881.68,1882.7,1881.68,1882.25
1784891880,1882.25,1882.25,1881.91,1882.24
1784891940,1882.24,1882.37,1881.74,1882.07
1784892000,1882.07,1882.07,1881.78,1881.78
1784892060,1881.79,1882.73,1881.79,1882.4
1784892120,1882.4,1882.89,1882.4,1882.89
1784892180,1882.88,1882.88,1881.39,1881.67
1784892240,1881.68,1882.08,1881.52,1881.87
1784892300,1881.87,1881.88,1879.92,1879.92
1784892360,1879.95,1880.79,1879.95,1880.78
1784892420,1880.78,1881.0,1880.33,1880.59
1784892480,1880.52,1880.52,1880.25,1880.25
1784892540,1880.25,1880.28,1879.86,1880.28
1784892600,1880.29,1880.91,1879.45,1879.45
1784892660,1879.46,1880.87,1879.01,1879.25
1784892720,1879.16,1880.28,1877.42,1880.28
1784892780,1880.51,1880.96,1879.92,1879.92
1784892840,1879.93,1880.52,1879.28,1879.52
1784892900,1879.52,1879.55,1878.7,1878.7
1784892960,1878.7,1879.68,1878.21,1879.68
1784893020,1879.73,1879.73,1878.73,1879.1
1784893080,1879.11,1879.68,1878.82,1879.08
1784893140,1878.98,1880.11,1878.5,1879.71
1784893200,1879.71,1879.71,1878.6,1878.6
1784893260,1878.61,1879.33,1878.61,1879.33
1784893320,1879.33,1879.4,1878.84,1878.84
1784893380,1878.73,1879.42,1878.26,1878.75
1784893440,1878.76,1879.04,1877.33,1877.48
1784893500,1877.57,1878.11,1877.41,1877.41
1784893560,1877.42,1877.42,1875.37,1876.44
1784893620,1876.44,1877.24,1876.23,1876.32
1784893680,1876.32,1876.55,1875.23,1876.5
1784893740,1876.54,1877.76,1876.31,1877.76
1784893800,1877.88,1878.71,1877.87,1878.71
1784893860,1878.71,1878.82,1878.37,1878.65
1784893920,1878.65,1879.07,1878.64,1878.69
1784893980,1878.68,1880.03,1878.61,1879.97
1784894040,1879.94,1882.44,1879.93,1881.95
1784894100,1881.95,1881.95,1880.83,1880.83
1784894160,1880.83,1881.71,1880.72,1881.16
1784894220,1881.13,1881.7,1880.88,1880.88
